zipcode,lat,lng,city_id
24558,36.77914,-78.95741,434
24562,37.70577,-78.62241,5459
24563,37.06106,-79.27385,5460
24565,36.85259,-79.18588,5461
24566,36.72747,-79.25069,5462
24569,37.0463,-79.12129,839
24570,37.3486,-79.4272,5463
24571,37.13671,-79.37983,5464
24572,37.46514,-79.09628,5465
24574,37.57589,-79.24714,738
24577,36.93762,-78.97553,5466
24578,37.66269,-79.55693,2870
24579,37.58763,-79.50483,5467
24580,36.58328,-78.68,699
24581,37.65692,-78.8098,388
24586,36.60776,-79.2828,3554
24588,37.26408,-79.09997,5468
24589,36.75528,-78.75555,3096
24590,37.79353,-78.47767,3097
24592,36.67808,-78.95474,402
24593,37.32651,-78.91342,5469
24594,36.64217,-79.18504,5470
24595,37.55904,-79.08421,5471
24597,36.78553,-79.1095,5472
24598,36.60521,-78.7828,5473
24599,37.63289,-78.72452,5474
24601,37.19068,-81.64049,5475
24602,37.18383,-81.65762,5476
24603,37.35607,-82.1914,5477
24604,37.21088,-81.54378,5478
24605,37.24093,-81.36123,5479
24606,37.28814,-81.39183,5480
24607,37.29498,-82.26533,5481
24609,37.02955,-81.795,5482
24612,37.09728,-81.84461,5483
24613,37.262,-81.3385,5484
24614,37.31466,-82.07181,5485
24620,37.43335,-82.01932,2378
24622,37.22005,-81.79638,5486
24630,37.17292,-81.4782,5487
24631,37.2202,-81.99714,5488
24634,37.27411,-81.90253,5489
24635,37.30683,-81.34962,5490
24637,37.05258,-81.70981,5491
24639,37.17357,-81.90461,5492
24641,37.11797,-81.80802,5493
24646,37.13751,-82.02976,213
24649,37.08303,-81.92198,5494
24651,37.07732,-81.50054,5495
24656,37.1743,-82.12364,5496
24657,37.22363,-81.84737,5497
24701,37.29929,-81.2065,5479
24712,37.46903,-81.02029,1098
24714,37.47627,-81.18352,5498
24715,37.33408,-81.32933,5499
24716,37.53331,-81.37337,5500
24719,37.48722,-81.32652,5501
24724,37.33603,-81.31579,5499
24726,37.52084,-81.37229,4152
24729,37.44759,-81.24699,5502
24731,37.39733,-81.15162,5503
24733,37.44986,-81.20094,5504
24736,37.45045,-81.29589,5505
24737,37.35042,-81.26055,5506
24738,37.3032,-81.32013,5507
24739,37.36784,-80.9949,269
24740,37.4042,-81.10205,269
24747,37.40182,-81.2273,5508
24801,37.46841,-81.55544,5509
24808,37.33142,-81.41048,5510
24811,37.40881,-81.75381,4529
24813,37.35954,-81.72489,5511
24815,37.22036,-81.63026,5512
24816,37.46139,-81.70516,5513
24817,37.34206,-81.81721,5514
24818,37.60809,-81.62275,5515
24822,37.62908,-81.68755,5516
24823,37.66761,-81.74105,5517
24826,37.29212,-81.62411,5518
24827,37.75186,-81.65997,3830
24828,37.49975,-81.6553,5519
24830,37.33399,-81.55799,5520
24831,37.38943,-81.44085,5521
24834,37.54313,-81.66093,5522
24836,37.36846,-81.54908,5523
24839,37.58216,-81.76504,435
24843,37.48378,-81.70923,5524
24844,37.48554,-81.78703,5525
24845,37.52643,-81.80041,5526
24846,37.52611,-81.89175,5527
24847,37.57339,-81.41455,5528
24848,37.28206,-81.43413,5529
24849,37.67435,-81.55848,5530
24850,37.37807,-81.88516,5531
24851,37.59922,-81.83805,5532
24853,37.42924,-81.51686,5533
24854,37.73997,-81.5789,5534
24855,37.40882,-81.42499,5535
24857,37.69591,-81.67557,5536
24860,37.65919,-81.59075,5537
24861,37.36182,-81.36525,5538
24862,37.47905,-81.9489,2783
24866,37.25216,-81.59925,5539
24867,37.60432,-81.45261,5540
24868,37.42412,-81.40259,5541
24869,37.56133,-81.82315,5542
24870,37.73784,-81.53203,5543
24871,37.31693,-81.48552,5544
24872,37.44986,-81.8932,5545
24873,37.35734,-81.87415,5546
24874,37.60201,-81.53072,4457
24878,37.4321,-81.63086,5547
24879,37.31639,-81.76725,5548
24880,37.64679,-81.53187,5549
24881,37.44435,-81.68785,5550
24882,37.62771,-81.76623,5551
24884,37.27943,-81.55048,5552
24887,37.37808,-81.38664,5553
24888,37.36195,-81.48876,5554
24892,37.31691,-81.69699,5555
24894,37.25186,-81.69052,5556
24895,37.37718,-81.58208,5557
24898,37.58752,-81.57504,610
24901,37.85298,-80.47598,4157
24910,37.74173,-80.66835,5558
24915,38.4693,-79.78668,5559
24916,37.82735,-80.57735,1895
24918,37.51793,-80.75461,5560
24920,38.58918,-79.71723,5561
24924,38.19294,-80.15174,5562
24925,37.72919,-80.38348,1482
24927,38.38999,-79.965,5563
24931,37.91471,-80.59355,5564
24934,38.32836,-79.89267,5565
24935,37.56362,-80.80344,4785
24938,37.92516,-80.38083,4634
24941,37.58824,-80.3577,5566
24943,37.83632,-80.72709,5567
24944,38.39926,-79.77108,5568
24945,37.54113,-80.68795,577
24946,38.17891,-80.2671,4872
24951,37.48358,-80.63103,5569
24954,38.22932,-80.07436,5570
24957,37.88729,-80.40827,5571
24962,37.66029,-80.72041,5572
24963,37.43743,-80.77617,5573
24966,38.03345,-80.35283,5574
24970,37.73238,-80.47574,5575
24974,37.65395,-80.44693,5576
24976,37.66513,-80.52273,5577
24977,37.90823,-80.67527,5578
24981,37.63256,-80.73968,5579
24983,37.59165,-80.51672,797
24984,37.48942,-80.41749,5580
24985,37.59989,-80.68948,5581
24986,37.91189,-80.19455,2525
24991,38.00702,-80.48972,154
24993,37.66095,-80.63512,5582
25002,38.13087,-81.25466,5583
25003,38.25101,-81.77925,5584
25005,38.58201,-81.26982,5585
25007,37.8252,-81.42766,5586
25008,37.95044,-81.35766,5587
25009,38.19237,-81.71301,1388
25011,38.51169,-81.8363,5588
25015,38.24293,-81.49226,5589
25019,38.37663,-81.08955,5590
25021,37.91587,-81.68482,5591
25022,37.84157,-81.79241,5592
25024,38.15744,-81.6266,5593
25025,38.29378,-81.4018,5594
25028,37.95598,-81.72535,5595
25030,38.45028,-81.22599,5596
25031,38.14615,-81.2801,5597
25033,38.61095,-81.92511,3040
25035,38.16339,-81.52399,5598
25036,38.19168,-81.26438,5599
25039,38.24642,-81.36524,1484
25040,38.13673,-81.24385,5600
25043,38.44092,-80.98981,2659
25044,37.91139,-81.32118,5601
25045,38.45603,-81.32474,5602
25047,37.9219,-81.76027,5603
25048,37.95442,-81.44656,5604
25049,38.11954,-81.57315,5605
25051,38.15885,-81.70929,5606
25053,38.04725,-81.87633,754
25054,38.12226,-81.45044,5607
25057,38.1078,-81.23783,5608
25059,38.25422,-81.2153,5609
25060,37.97058,-81.47286,1822
25061,38.1751,-81.43342,5610
25062,37.87549,-81.44411,5611
25063,38.57761,-80.92572,5612
25064,38.37631,-81.74764,3366
25067,38.20963,-81.44018,5613
25070,38.54667,-81.93179,5614
25071,38.47732,-81.46756,5615
25075,38.0526,-81.42915,5616
25076,37.86889,-81.937,5617
25081,38.08235,-81.76875,575
25082,38.60861,-82.02879,5618
25083,38.06809,-81.36118,5619
25085,38.16762,-81.18867,5620
25086,38.21326,-81.41238,5456
25088,38.37963,-81.21551,764
25090,38.15544,-81.21655,5621
25093,37.9653,-81.64137,4196
25102,38.16735,-81.35192,5622
25103,38.18207,-81.38225,5623
25106,38.77598,-82.08237,2860
25107,38.22427,-81.64493,5624
25108,37.9655,-81.87289,5625
25109,38.53097,-81.86062,5626
25110,38.21324,-81.3264,5627
25111,38.34841,-81.12591,5628
25112,38.38103,-81.76633,5629
25113,38.55741,-81.03338,5630
25114,37.98199,-81.7986,5631
25115,38.13065,-81.18997,5632
25118,38.11882,-81.32294,5633
25119,38.03362,-81.27494,5634
25121,37.91167,-81.87787,5635
25123,38.73172,-81.90214,5043
25124,38.62006,-81.76536,1119
25125,38.31554,-81.19074,5636
25126,38.19058,-81.35382,5637
25130,38.02776,-81.7455,772
25132,38.29328,-81.33441,5638
25133,38.47976,-81.11831,5639
25134,38.13596,-81.48553,5640
25136,38.15864,-81.31977,2448
25139,38.11038,-81.2874,5641
25140,37.86738,-81.49733,5642
25141,38.6305,-81.03592,5643
25142,38.15001,-81.73066,5644
25143,38.42001,-81.82414,5645
25148,38.03511,-81.53695,5646
25149,37.9558,-81.7745,5647
25152,38.0411,-81.24004,5648
25154,38.11572,-81.70249,5649
25156,38.41181,-81.48217,5650
25159,38.50186,-81.7806,5651
25160,38.29884,-81.27314,5652
25161,38.06123,-81.3189,5653
25162,38.20712,-81.38435,5654
25164,38.50406,-81.19373,5655
25165,38.14907,-81.65308,5656
25168,38.56394,-81.87733,5280
25169,38.12788,-81.76288,5657
25173,38.07519,-81.21898,5658
25174,37.86115,-81.41376,5659
25177,38.36928,-81.85021,1130
25180,37.78961,-81.43316,5660
25181,38.04962,-81.63476,5661
25183,37.9074,-81.79745,5662
25185,38.22149,-81.23587,5663
25186,38.17113,-81.29811,5664
25187,38.72617,-82.01878,5665
25193,38.01672,-81.55089,5666
25201,38.3489,-81.48645,5667
25202,38.31593,-81.85372,5668
25203,38.02125,-81.88162,3301
25204,37.91546,-81.60914,5669
25205,38.01841,-81.78926,5670
25206,37.9596,-81.69296,5671
25208,37.84579,-81.64282,1690
25209,37.96271,-81.52861,3219
25211,38.46107,-80.87932,5672
25213,38.50776,-81.91796,4186
25214,38.18947,-81.55127,5673
25231,38.60464,-81.591,5674
25234,38.81291,-81.12343,5675
25235,38.66939,-81.08874,5676
25239,38.84616,-81.83941,5677
25241,38.78427,-81.80801,5678
25243,38.67841,-81.48216,5679
25244,38.77068,-81.54237,5680
25245,38.69916,-81.7393,5681
25247,39.001,-81.98987,1362
25248,38.64255,-81.61454,5682
25251,38.62119,-81.23173,5683
25252,38.88345,-81.53679,3072
25253,38.91947,-81.9669,5684
25259,38.67465,-81.24836,5685
25260,39.01653,-82.02465,5686
25261,38.83027,-81.08886,5687
25262,38.90751,-81.83219,1972
25264,38.85547,-81.89516,5688
25265,38.98129,-81.97356,1228
25266,38.60224,-81.1589,457
25267,38.85778,-80.94187,5689
25268,38.73969,-81.107,5690
25270,38.88174,-81.43395,5691
25271,38.78845,-81.68625,3155
25275,38.92451,-81.61687,5692
25276,38.78803,-81.33203,276
25285,38.54723,-81.1129,5693
25286,38.62098,-81.39728,2952
25287,38.96158,-82.04834,5694
25301,38.35123,-81.62761,931
25302,38.39053,-81.59879,931
25303,38.36033,-81.68679,5695
25304,38.30521,-81.59044,931
25305,38.33682,-81.61313,931
25306,38.31071,-81.49087,931
25309,38.31177,-81.75715,5695
25311,38.36308,-81.55357,931
25312,38.46156,-81.656,931
25313,38.41547,-81.75704,931
25314,38.29705,-81.65463,931
25315,38.21032,-81.57992,931
25320,38.54124,-81.62706,931
25387,38.38523,-81.6642,931
25401,39.45642,-77.97267,2781
25403,39.4842,-78.00725,2781
25404,39.48631,-77.89782,2781
25405,39.40892,-77.96235,2781
25411,39.55497,-78.22004,5696
25413,39.31632,-78.053,5697
25414,39.25273,-77.87055,5698
25419,39.58286,-77.88493,5699
25420,39.38095,-78.11969,5700
25421,39.37821,-78.16384,5701
25422,39.55812,-78.35887,5702
25425,39.27613,-77.79184,5703
25427,39.52608,-78.09098,5704
25428,39.37407,-78.02729,2057
25430,39.34024,-77.93899,5705
25431,39.48682,-78.57279,5706
25432,39.29562,-77.78663,261
25434,39.45797,-78.45038,5707
25437,39.4225,-78.57623,5708
25438,39.31853,-77.86448,5709
25442,39.37157,-77.83181,5710
25443,39.43835,-77.81477,5711
25444,39.43543,-78.52081,5712
25446,39.24013,-77.95705,5713
25501,38.16035,-81.95582,5714
25502,38.66501,-82.11024,5715
25503,38.60835,-82.11666,4759
25504,38.37297,-82.26674,5082
25505,38.01967,-82.03075,5716
25506,38.20826,-82.18665,5717
25507,38.39945,-82.55193,5718
25508,37.96388,-82.01394,5719
25510,38.38832,-82.06599,5720
25511,38.03194,-82.35637,5721
25512,38.17784,-82.32056,5722
25514,38.08136,-82.51678,5723
25515,38.75731,-82.15262,5724
25517,38.10989,-82.45368,2675
25520,38.55773,-82.17899,1556
25521,38.22915,-81.98641,5725
25523,38.27934,-82.06754,3061
25524,38.01309,-82.11712,5726
25526,38.3984,-81.98279,5727
25529,38.15573,-81.8245,3868
25530,38.35629,-82.56337,5728
25534,38.08065,-82.27781,5729
25535,38.30772,-82.43405,5730
25537,38.53399,-82.26926,5731
25540,38.15709,-82.13914,5732
25541,38.45884,-82.12707,423
25544,38.23078,-82.11017,5733
25545,38.45847,-82.22456,5734
25547,37.92627,-81.9537,5735
25550,38.86655,-82.0749,4459
25555,38.23525,-82.55913,5736
25557,38.09923,-82.16262,5737
25559,38.32753,-82.23181,5738
25560,38.44736,-81.89908,5739
25564,38.26302,-81.88835,5740
25565,38.10998,-81.96631,5741
25567,38.21971,-81.87294,5742
25570,38.23508,-82.41927,899
25571,38.2947,-82.15632,5743
25573,38.22725,-81.94549,5744
25601,37.86255,-82.0026,5745
25606,37.76641,-81.82878,5746
25607,37.78125,-81.77081,5747
25608,37.57512,-81.89165,5748
25611,37.6832,-81.87068,5749
25612,37.76396,-81.98064,5750
25617,37.74549,-81.80275,5751
25621,37.63149,-81.89643,4312
25624,37.90393,-81.97162,5752
25625,37.82237,-82.09206,254
25628,37.7657,-81.86237,5753
25630,37.79821,-81.6816,5754
25632,37.76292,-81.9368,5755
25634,37.73017,-81.82461,2690
25635,37.71937,-81.87261,5756
25637,37.85086,-82.02805,5757
25638,37.74423,-82.05133,5758
25639,37.88674,-81.95905,5759
25644,37.70191,-82.00107,5760
25646,37.83187,-81.89349,5761
25647,37.786,-81.98738,5762
25649,37.87166,-82.08489,5763
25650,37.68358,-81.78773,5764
25651,37.57142,-81.9662,5765
25652,37.78702,-82.04865,452
25653,37.8287,-81.9944,5766
25654,37.80302,-81.87401,5767
25661,37.71062,-82.25377,3114
25666,37.9203,-82.29432,5768
25667,37.70619,-82.2738,5769
25669,37.93186,-82.4519,5770
25670,37.7385,-82.15588,5771
25671,37.90411,-82.20283,5772
25672,37.57017,-82.10044,5773
25674,37.87114,-82.34672,5774
25676,37.82509,-82.22972,5775
25678,37.59564,-82.08187,5776
25685,37.79592,-82.31426,1460
25688,37.63952,-82.15832,5777
25690,37.69124,-82.15505,5778
25692,37.61804,-82.07375,5779
25696,37.66116,-82.07154,5780
25699,37.96297,-82.31493,5781
25701,38.36809,-82.41127,124
25702,38.43825,-82.33344,124
25703,38.42201,-82.41827,124
25704,38.34969,-82.50693,124
25705,38.40636,-82.36276,124
25755,38.42359,-82.42796,124
25801,37.83805,-81.27017,5782
25810,37.58355,-81.34953,5783
25811,37.60835,-81.3065,5784
25812,38.14048,-81.11512,5785
25813,37.78309,-81.10001,3228
25817,37.76393,-81.42191,5786
25818,37.8608,-81.19252,922
25820,37.50812,-81.13549,5787
25823,37.66626,-81.18231,5788
25825,37.64736,-81.08862,5789
25826,37.57291,-81.36565,5790
25827,37.73869,-81.25368,5791
25831,37.95645,-80.94037,5792
25832,37.72637,-81.10494,5793
25836,37.78693,-81.27804,5794
25837,38.06041,-81.0383,5795
25839,37.78091,-81.38228,5796
25840,38.04001,-81.11442,2672
25841,37.55325,-81.09061,5797
25843,37.62129,-81.14129,2281
25844,37.81056,-81.37022,5798
25845,37.70291,-81.51107,5799
25846,37.92476,-81.16628,5800
25848,37.71427,-81.43117,5801
25849,37.73175,-81.27799,5802
25851,37.80177,-81.26154,5803
25853,37.64616,-81.27827,5804
25854,38.12629,-80.97537,5805
25855,37.94052,-81.15296,5806
25857,37.61443,-81.23288,3541
25862,38.08448,-81.05192,3210
25864,37.87948,-81.01781,5807
25865,37.73076,-81.35212,5808
25866,38.00883,-81.15738,5809
25868,38.07172,-80.96461,5810
25870,37.63931,-81.3813,5811
25871,37.76917,-81.21165,5812
25873,37.75136,-81.21515,5813
25875,37.66907,-81.45956,5814
25876,37.63677,-81.44731,5815
25878,37.71303,-81.22464,3260
25879,37.98048,-81.10453,5816
25880,37.87672,-81.20095,5817
25882,37.60359,-81.39892,5818
25901,37.93575,-81.11242,2391
25902,37.56301,-81.21115,5819
25904,37.9128,-81.25213,5820
25907,37.8593,-81.07196,5821
25908,37.66782,-81.24434,5822
25909,37.83687,-81.20192,3318
25911,37.75232,-81.17848,5823
25913,37.70781,-81.47301,5824
25915,37.61575,-81.28691,5825
25916,37.67818,-81.49019,5826
25917,37.97944,-81.25021,5827
25918,37.74575,-81.00993,5828
25920,37.68646,-81.33661,5829
25921,37.69181,-81.25882,5830
25922,37.47147,-81.09966,5831
25928,37.55481,-81.34126,5028
25932,37.75623,-81.30282,5832
25936,37.92917,-81.03105,5833
25938,38.15993,-81.03447,3107
25942,38.02691,-80.98836,5834
25943,37.59657,-81.34914,5835
25951,37.65535,-80.87197,5067
25958,38.02156,-80.76077,5836
25962,37.97044,-80.8098,5837
25966,37.7975,-80.76729,5838
25969,37.61657,-81.00903,5839
25971,37.48001,-80.97821,5840
25972,38.03576,-80.7222,5841
25976,37.84372,-80.86221,5842
25977,37.80819,-80.90571,5843
25978,37.62861,-80.94138,5844
25979,37.5126,-80.91736,5845
25981,38.08321,-80.70274,5846
25984,38.01409,-80.6026,1286
25985,37.75752,-80.83044,5847
25986,37.89395,-80.81741,5848
25989,37.67864,-81.04594,5849
26003,40.0693,-80.6508,5850
26030,40.21662,-80.65965,5851
26031,40.00236,-80.71985,5852
26032,40.18646,-80.55024,1447
26033,39.8284,-80.57985,3172
26034,40.59404,-80.55258,106
26035,40.3482,-80.55522,5853
26036,39.98406,-80.54339,4382
26037,40.3344,-80.58494,5854
26038,39.96329,-80.72595,5855
26039,39.81641,-80.66969,5856
26040,39.98389,-80.73104,5857
26041,39.89764,-80.7107,5858
26047,40.53223,-80.5837,3973
26050,40.60108,-80.62646,3395
26055,39.75338,-80.77396,1284
26056,40.5211,-80.57022,5859
26058,40.18622,-80.66453,5860
26059,40.07156,-80.59379,5861
26060,40.10465,-80.54649,5862
26062,40.42189,-80.56123,5863
26070,40.25008,-80.58037,3217
26074,40.16889,-80.59813,5864
26075,40.19748,-80.64567,5865
26101,39.23394,-81.57483,5866
26104,39.27413,-81.47779,5866
26105,39.32949,-81.52267,918
26133,39.11973,-81.66968,1541
26134,39.37686,-81.27544,469
26136,38.96553,-81.11478,5867
26137,39.00647,-81.0385,5868
26138,39.02114,-81.18155,5869
26141,38.92925,-81.26059,5870
26142,39.21488,-81.45431,5871
26143,39.06338,-81.3764,1544
26146,39.45053,-81.03601,5872
26147,38.91368,-81.07629,4844
26148,39.07122,-81.18088,5873
26149,39.47429,-80.88269,5874
26150,39.1566,-81.53697,5875
26151,38.89493,-81.17503,5876
26152,38.98355,-81.19308,5877
26155,39.6333,-80.76707,5878
26159,39.60724,-80.93216,5879
26160,38.98066,-81.41368,5880
26161,39.16789,-81.2526,5881
26162,39.57231,-80.76572,5882
26164,38.99061,-81.71949,5883
26167,39.53454,-80.71429,5884
26169,39.07291,-81.57121,363
26170,39.36136,-81.17136,3585
26175,39.53899,-80.96577,5885
26178,39.06001,-81.02888,5886
26180,39.20016,-81.36699,5887
26181,39.20707,-81.6733,677
26184,39.29739,-81.35086,3216
26187,39.36711,-81.44894,190
26201,39.00082,-80.20249,5888
26202,38.22657,-80.62639,5889
26203,38.53136,-80.60149,5890
26205,38.32078,-80.64828,5417
26206,38.36992,-80.47848,5891
26208,38.34781,-80.57314,5892
26209,38.39401,-80.04434,5893
26210,38.90315,-80.27812,3688
26215,38.71931,-80.37915,2660
26217,38.60837,-80.45901,5894
26218,38.84506,-80.26798,5895
26222,38.66123,-80.37122,5896
26224,38.74485,-80.17474,5897
26228,38.75437,-80.37054,5898
26230,38.6437,-80.18881,5899
26234,38.76618,-80.30833,5900
26236,38.71755,-80.23088,4642
26237,38.84769,-80.15145,5901
26238,39.10178,-80.1584,5902
26241,38.9163,-79.79229,651
26250,39.02757,-79.96198,5903
26253,38.80772,-79.85654,346
26254,38.91261,-79.65341,5904
26257,38.9226,-80.01239,5905
26259,38.82536,-79.91528,5906
26260,39.08923,-79.41147,5907
26261,38.18881,-80.50454,1771
26263,38.95705,-79.43586,5908
26264,38.58923,-79.82277,5909
26266,38.43411,-80.50219,5910
26267,38.92557,-80.08069,5911
26268,38.71457,-79.82276,5912
26269,39.11612,-79.61617,5913
26270,38.81229,-79.60034,5914
26271,39.049,-79.55194,5915
26273,38.62993,-79.963,5916
26275,38.98313,-79.94583,5917
26276,39.03201,-79.75659,5918
26278,38.82572,-80.02547,5919
26280,38.71738,-80.03775,3963
26282,38.52022,-80.14619,5920
26283,39.06436,-79.82088,1974
26285,38.9102,-79.94945,552
26287,39.16657,-79.69057,5921
26288,38.49664,-80.3645,5922
26289,38.98972,-79.51268,2716
26291,38.44109,-80.08637,5923
26292,39.15247,-79.52916,5924
26293,38.7824,-79.9365,5925
26294,38.53443,-80.02309,5926
26296,38.75425,-79.56369,5927
26298,38.45054,-80.26552,5928
26301,39.28629,-80.37735,3524
26320,39.41514,-80.82614,3116
26321,39.05461,-80.68732,5929
26323,39.2623,-80.29057,5930
26325,39.09749,-80.882,243
26327,39.12283,-80.9406,5931
26330,39.28837,-80.22109,1449
26335,38.85364,-80.67683,5932
26337,39.23856,-81.16388,2355
26338,39.08503,-80.61941,1083
26339,39.42231,-80.60998,5933
26342,39.0248,-80.84698,5934
26343,38.82665,-80.39831,5935
26346,39.29247,-81.06294,5936
26347,39.26371,-80.1261,1903
26348,39.46035,-80.53474,4495
26349,39.22757,-80.11098,5937
26351,38.92846,-80.84479,4049
26354,39.34847,-80.02866,253
26361,39.36507,-80.31776,5938
26362,39.15457,-81.05705,579
26366,39.38266,-80.33474,5040
26369,39.33527,-80.33117,5939
26372,38.95859,-80.37155,5940
26374,39.44755,-79.88101,5396
26376,38.77565,-80.46864,5941
26377,39.49185,-80.64068,5942
26378,39.12264,-80.44772,5943
26384,38.97467,-80.7178,5944
26385,39.15895,-80.3517,4202
26386,39.39878,-80.40263,5945
26404,39.34636,-80.30996,5946
26405,39.23093,-79.89076,5947
26408,39.20313,-80.28973,5948
26410,39.4032,-79.82389,4010
26411,39.18078,-80.70723,5949
26412,38.89164,-80.59457,5950
26415,39.29808,-80.93499,5951
26416,39.16349,-80.02245,5952
26419,39.58469,-80.631,4212
26421,39.18412,-80.91607,5953
26422,39.29797,-80.43323,3582
26424,39.28117,-80.17272,5954
26425,39.3116,-79.68651,5955
26426,39.28758,-80.56313,365
26430,38.88475,-80.7598,5956
26431,39.39144,-80.28085,5957
26435,39.26743,-80.08875,5958
26436,39.2965,-80.71683,5959
26437,39.53147,-80.5193,617
26438,39.34315,-80.31631,5960
26440,39.32947,-79.90625,680
26443,39.06814,-80.7554,704
26444,39.36861,-79.7626,5961
26447,38.90546,-80.4854,4931
26448,39.40595,-80.49265,5962
26451,39.20439,-80.40352,1580
26452,39.03286,-80.51315,473
26456,39.28078,-80.77354,5963
26463,39.43174,-80.35007,5964
26501,39.62872,-80.04025,4604
26505,39.6511,-79.94306,4604
26506,39.64677,-79.9701,4604
26508,39.59941,-79.89724,4604
26519,39.55179,-79.63212,5965
26520,39.50105,-79.82393,5966
26521,39.71374,-80.23065,5967
26524,39.54075,-79.80716,5968
26525,39.65465,-79.6184,5969
26534,39.64748,-79.99733,117
26537,39.4846,-79.71189,5970
26541,39.68179,-80.07458,5971
26542,39.573,-79.79041,3390
26543,39.66375,-80.00219,5972
26544,39.71233,-80.17064,5973
26546,39.66099,-80.03115,5974
26547,39.5133,-79.80757,3981
26554,39.46475,-80.11461,5975
26559,39.52141,-80.18015,5976
26560,39.54088,-80.14362,5977
26562,39.63957,-80.45072,5978
26563,39.48085,-80.27369,98
26568,39.42542,-80.27729,5979
26570,39.64284,-80.23444,1491
26571,39.51945,-80.26013,761
26572,39.4871,-80.31973,5980
26574,39.55926,-80.17741,5981
26575,39.6978,-80.43256,5982
26576,39.49307,-80.25644,5983
26581,39.66554,-80.56781,234
26582,39.53114,-80.38767,5984
26585,39.6065,-80.42379,5985
26586,39.52786,-80.10952,5986
26587,39.51606,-80.29751,5987
26588,39.5738,-80.15339,5988
26590,39.67428,-80.31674,5989
26591,39.45499,-80.2903,156
26601,38.63307,-80.6567,287
26610,38.47769,-80.71887,5990
26611,38.84639,-80.83339,1819
26615,38.83242,-80.73136,5991
26617,38.4828,-80.82572,5992
26619,38.77542,-80.73562,5993
26621,38.72186,-80.56057,5994
26623,38.6576,-80.87714,5995
26624,38.72071,-80.80883,5996
26627,38.75578,-80.5943,5997
26629,38.56846,-80.70152,5998
26631,38.79795,-80.56856,5999
26636,38.73386,-80.96599,2086
26638,38.77265,-80.99878,6000
26651,38.3185,-80.87902,6001
26656,38.24358,-81.18082,6002
26660,38.35513,-80.70061,3780
26662,38.25813,-80.7695,6003
26667,38.2384,-80.99908,6004
26671,38.31978,-80.90929,2282
26676,38.16173,-80.65944,6005
26678,38.16883,-80.91085,6006
26679,38.16509,-80.7971,6007
26680,38.08991,-80.87423,6008
26681,38.22983,-80.71905,6009
26684,38.16324,-80.8544,6010
26690,38.21757,-81.12069,6011
26691,38.39785,-80.67213,3921
26704,39.28619,-78.59471,906
26705,39.32388,-79.56663,921
26707,39.22275,-79.39418,6012
26710,39.30996,-78.94544,317
26711,39.30301,-78.47073,6013
26714,39.17634,-78.64177,6014
26716,39.2641,-79.51892,6015
26717,39.34583,-79.17597,6016
26719,39.49778,-78.7678,6017
26720,39.27761,-79.33126,6018
26722,39.49774,-78.63463,6019
26726,39.40508,-78.98222,6020
26731,39.15243,-79.06859,6021
26739,39.21508,-79.2647,6022
26743,39.28873,-79.07998,6023
26750,39.47764,-79.04627,6024
26753,39.56017,-78.79026,6025
26755,39.15856,-78.73534,6026
26757,39.31652,-78.75001,6027
26761,39.27303,-78.6997,6028
26763,39.4789,-78.69316,157
26764,39.45042,-79.56035,6029
26767,39.61581,-78.75674,6030
26801,39.05694,-78.79374,6031
26802,38.64454,-79.18706,4676
26804,38.63306,-79.54526,2010
26807,38.62895,-79.36157,377
26808,39.19563,-78.44416,6032
26810,38.97721,-78.74853,6033
26812,38.88184,-78.87688,6034
26814,38.75176,-79.46648,1340
26815,38.48923,-79.35884,3740
26817,39.35957,-78.39067,6035
26818,39.07662,-79.02238,6036
26823,39.13033,-78.51139,6037
26833,39.08119,-79.2083,6038
26836,39.00693,-78.96366,6039
26838,38.80492,-79.07237,6040
26845,39.16734,-78.96193,6041
26847,38.95809,-79.15189,2309
26851,39.04801,-78.62878,6042
26852,39.2477,-78.91599,6043
26855,38.96933,-79.25935,6044
26865,39.19053,-78.51932,6045
26866,38.80493,-79.2512,6046
26884,38.84273,-79.40118,6047
26886,38.88742,-79.40064,6048
27006,35.94352,-80.43673,6049
27007,36.38799,-80.59144,5289
27009,36.23089,-80.07927,6050
27011,36.21649,-80.69728,2742
27012,36.00434,-80.37547,6051
27013,35.75633,-80.70235,2660
27014,35.8121,-80.55508,6052
27016,36.44318,-80.2219,649
27017,36.38141,-80.76052,6053
27018,36.1978,-80.52096,6054
27019,36.28604,-80.23548,6055
27020,36.1047,-80.81272,6056
27021,36.31859,-80.3386,6057
27022,36.51409,-80.21739,6058
27023,36.09103,-80.45101,6059
27024,36.52399,-80.84027,6060
27025,36.3771,-79.97148,772
27027,36.4456,-79.98883,6061
27028,35.92433,-80.5742,6062
27030,36.48836,-80.63013,4919
27040,36.16869,-80.38969,6063
27041,36.41539,-80.48465,6064
27042,36.34177,-80.05434,6065
27043,36.33709,-80.44917,6066
27045,36.23482,-80.29614,6067
27046,36.49228,-80.09223,3814
27047,36.31178,-80.57786,6068
27048,36.47611,-79.91295,6069
27050,36.23608,-80.40116,6070
27051,36.18728,-80.16012,6071
27052,36.32259,-80.14552,6072
27053,36.47317,-80.34989,147
27054,35.79304,-80.59833,6073
27055,36.11382,-80.63586,6074
27101,36.11204,-80.19889,6075
27103,36.05822,-80.32125,6075
27104,36.09465,-80.32501,6075
27105,36.16294,-80.23521,6075
27106,36.14255,-80.3228,6075
